DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Rahul Tripathi,c Manish Pandey b Shakib Al Hasan,17,15,113.33,2,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Jos Buttler,b Rashid Khan,6,9,66.66,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Krishnappa Gowtham,c Wriddhiman Saha b Siddarth Kaul,0,2,0.00,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Shreyas Gopal,c Yusuf Pathan b Bhuvneshwar Kumar,18,18,100.00,2,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Dhawal Kulkarni,NOT OUT,3,4,75.00,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Jaydev Unadkat,run out (Yusuf Pathan),1,2,50.00,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Ben Laughlin,NOT OUT,1,3,33.33,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,B
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,B,,Wriddhiman Saha,c Ben Laughlin b Jaydev Unadkat,5,5,100.00,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,B,,Shikhar Dhawan,NOT OUT,78,57,136.84,13,1
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,B,,Kane Williamson,NOT OUT,36,35,102.85,3,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,Brendon McCullum,b Sunil Narine,43,27,159.25,6,2
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,Quinton de Kock,c Vinay Kumar b Piyush Chawla,4,4,100.00,1,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,Virat Kohli,b Nitish Rana,31,33,93.93,1,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,AB de Villiers,c Mitchell Johnson b Nitish Rana,44,23,191.30,1,5
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,Sarfaraz Khan,c Rinku Singh b Mitchell Johnson,6,10,60.00,0,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,Mandeep Singh,c Kuldeep Yadav b Vinay Kumar,37,18,205.55,4,2
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,Chris Woakes,c Andre Russell b Vinay Kumar,5,5,100.00,1,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,B,,Washington Sundar,NOT OUT,0,0,0.00,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Sunil Narine,b Umesh Yadav,50,19,263.15,4,5
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Chris Lynn,c AB de Villiers b Chris Woakes,5,8,62.50,1,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Robin Uthappa,c Brendon McCullum b Umesh Yadav,13,12,108.33,0,1
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Nitish Rana,lbw Washington Sundar,34,25,136.00,2,2
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Dinesh Karthik,NOT OUT,35,29,120.68,4,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Rinku Singh,c Quinton de Kock b Chris Woakes,6,6,100.00,1,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Andre Russell,c AB de Villiers b Chris Woakes,15,11,136.36,2,1
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,B,,Vinay Kumar,NOT OUT,6,3,200.00,1,0
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Colin Munro,lbw Mujeeb Ur Rahman,4,6,66.66,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Gautam Gambhir,run out (Mujeeb Ur Rahman),55,42,130.95,5,1
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Shreyas Iyer,c Lokesh Rahul b Axar Patel,11,11,100.00,0,1
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Vijay Shankar,c Axar Patel b Mohit Sharma,13,13,100.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Rishabh Pant,c Andrew Tye b Mujeeb Ur Rahman,28,13,215.38,4,1
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Rahul Tewatia,lbw Ravichandran Ashwin,9,7,128.57,1,0
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Chris Morris,NOT OUT,27,16,168.75,1,1
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,B,,Dan Christian,b Mohit Sharma,13,13,100.00,0,1
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,B
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,B,,Lokesh Rahul,c Mohammed Shami b Trent Boult,51,16,318.75,6,4
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,B,,Mayank Agarwal,c Mohammed Shami b Chris Morris,7,5,140.00,0,1
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,B,,Yuvraj Singh,c Vijay Shankar b Rahul Tewatia,12,22,54.54,2,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,B,,Karun Nair,c Trent Boult b Dan Christian,50,33,151.51,5,2
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,B,,David Miller,NOT OUT,24,23,104.34,1,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,B,,Marcus Stoinis,NOT OUT,22,15,146.66,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,B
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,B,,Rohit Sharma,c Ambati Rayudu b Shane Watson,15,18,83.33,1,1
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,B,,Evin Lewis,lbw Deepak Chahar,0,2,0.00,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,B,,Ishan Kishan,c Mark Wood b Imran Tahir,40,29,137.93,4,1
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,B,,Suryakumar Yadav,c Harbhajan Singh b Shane Watson,43,29,148.27,6,1
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,B,,Hardik Pandya,NOT OUT,22,20,110.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,B,,Krunal Pandya,NOT OUT,41,22,186.36,5,2
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Shane Watson,c Evin Lewis b Hardik Pandya,16,14,114.28,1,1
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Ambati Rayudu,lbw Mayank Markande,22,19,115.78,4,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Suresh Raina,c Krunal Pandya b Hardik Pandya,4,6,66.66,0,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Kedar Jadhav,NOT OUT,24,22,109.09,1,2
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,MS Dhoni,lbw Mayank Markande,5,5,100.00,0,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Ravindra Jadeja,c Suryakumar Yadav b Mustafizur Rahman,12,13,92.30,1,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Dwayne Bravo,c Rohit Sharma b Jasprit Bumrah,68,30,226.66,3,7
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Deepak Chahar,st Ishan Kishan b Mayank Markande,0,1,0.00,0,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Harbhajan Singh,c Jasprit Bumrah b Mitchell McClenaghan,8,5,160.00,1,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Mark Wood,c Mustafizur Rahman b Hardik Pandya,1,3,33.33,0,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,B,,Imran Tahir,NOT OUT,2,2,100.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B,,Prithvi Shaw,c & b Shreyas Gopal,47,25,188.00,4,4
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B,,Colin Munro,c Jos Buttler b Dhawal Kulkarni,0,1,0.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B,,Shreyas Iyer,c Rahul Tripathi b Jaydev Unadkat,50,35,142.85,3,3
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B,,Rishabh Pant,c Ben Stokes b Jaydev Unadkat,69,29,237.93,7,5
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B,,Glenn Maxwell,lbw Jofra Archer,5,5,100.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B,,Vijay Shankar,c Rahul Tripathi b Jaydev Unadkat,17,6,283.33,2,1
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B,,Liam Plunkett,NOT OUT,1,2,50.00,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B,,D'Arcy Short,c Avesh Khan b Glenn Maxwell,44,25,176.00,2,4
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B,,Jos Buttler,st Rishabh Pant b Amit Mishra,67,26,257.69,4,7
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B,,Sanju Samson,c Colin Munro b Trent Boult,3,5,60.00,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B,,Ben Stokes,c Avesh Khan b Trent Boult,1,2,50.00,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B,,Rahul Tripathi,run out (Rishabh Pant/Trent Boult),9,8,112.50,1,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B,,Krishnappa Gowtham,NOT OUT,18,6,300.00,2,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,B,,Jofra Archer,NOT OUT,0,0,0.00,0,0
